АВС/ DEF;От;До;Емкость;Оператор;Регион
904	;	8131889	;	8131929	;	41	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8131930	;	8131930	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8131931	;	8131948	;	18	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8131949	;	8131949	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8131950	;	8132031	;	82	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132032	;	8132032	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132033	;	8132076	;	44	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132077	;	8132077	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132078	;	8132199	;	122	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132200	;	8132200	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132201	;	8132524	;	324	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132525	;	8132525	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132526	;	8132589	;	64	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132590	;	8132591	;	2	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132592	;	8132772	;	181	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132773	;	8132774	;	2	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132775	;	8132909	;	135	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132910	;	8132910	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132911	;	8132926	;	16	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132927	;	8132927	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132928	;	8132931	;	4	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132932	;	8132932	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132933	;	8132937	;	5	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132938	;	8132938	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132939	;	8132943	;	5	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132944	;	8132944	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132945	;	8132946	;	2	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132947	;	8132947	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132948	;	8132979	;	32	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132980	;	8132980	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132981	;	8132986	;	6	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132987	;	8132987	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8132988	;	8133124	;	137	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133125	;	8133126	;	2	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133127	;	8133363	;	237	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133364	;	8133364	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133365	;	8133379	;	15	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133380	;	8133380	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133381	;	8133428	;	48	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133429	;	8133429	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133430	;	8133558	;	129	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133559	;	8133559	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133560	;	8133639	;	80	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133640	;	8133640	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133641	;	8133653	;	13	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133654	;	8133654	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133655	;	8133799	;	145	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133800	;	8133800	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133801	;	8133858	;	58	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133859	;	8133859	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133860	;	8133875	;	16	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133876	;	8133877	;	2	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8133878	;	8134251	;	374	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8134252	;	8134252	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8134253	;	8134316	;	64	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8134317	;	8134317	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8134318	;	8134633	;	316	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8134634	;	8134634	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8134635	;	8135463	;	829	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8135464	;	8135464	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8135465	;	8136009	;	545	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8136010	;	8136010	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8136011	;	8137327	;	1317	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8137328	;	8137328	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8137329	;	8140032	;	2704	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8140033	;	8140033	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8140034	;	8140211	;	178	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8140212	;	8140212	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8140213	;	8140219	;	7	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8140220	;	8140220	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8140221	;	8140439	;	219	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8140440	;	8140440	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8140441	;	8140803	;	363	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8140804	;	8140804	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8140805	;	8141480	;	676	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8141481	;	8141481	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8141482	;	8141486	;	5	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8141487	;	8141487	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8141488	;	8141490	;	3	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8141491	;	8141492	;	2	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8141493	;	8141567	;	75	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8141568	;	8141568	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8141569	;	8142299	;	731	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8142300	;	8142300	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8142301	;	8142887	;	587	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8142888	;	8142888	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8142889	;	8144291	;	1403	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8144292	;	8144292	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8144293	;	8144317	;	25	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8144318	;	8144318	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8144319	;	8145454	;	1136	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8145455	;	8145455	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8145456	;	8145499	;	44	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8145500	;	8145500	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8145501	;	8145553	;	53	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8145554	;	8145554	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8145555	;	8146009	;	455	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8146010	;	8146010	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8146011	;	8147039	;	1029	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8147040	;	8147040	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8147041	;	8148754	;	1714	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8148755	;	8148755	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8148756	;	8148988	;	233	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8148989	;	8148989	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8148990	;	8149021	;	32	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8149022	;	8149022	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8149023	;	8149030	;	8	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8149031	;	8149031	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8149032	;	8149180	;	149	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8149181	;	8149181	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8149182	;	8149375	;	194	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8149376	;	8149376	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8149377	;	8150021	;	645	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8150022	;	8150022	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8150023	;	8150060	;	38	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8150061	;	8150061	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8150062	;	8150110	;	49	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8150111	;	8150111	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8150112	;	8150214	;	103	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8150215	;	8150215	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8150216	;	8150224	;	9	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8150225	;	8150225	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8150226	;	8151565	;	1340	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8151566	;	8151566	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8151567	;	8152856	;	1290	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8152857	;	8152857	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8152858	;	8153231	;	374	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8153232	;	8153232	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8153233	;	8153645	;	413	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8153646	;	8153646	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8153647	;	8153900	;	254	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8153901	;	8153901	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8153902	;	8153917	;	16	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8153918	;	8153918	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8153919	;	8153944	;	26	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8153945	;	8153945	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8153946	;	8153949	;	4	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8153950	;	8153950	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8153951	;	8154004	;	54	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8154005	;	8154005	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8154006	;	8154473	;	468	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8154474	;	8154474	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8154475	;	8154651	;	177	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8154652	;	8154652	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8154653	;	8154659	;	7	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8154660	;	8154660	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8154661	;	8154812	;	152	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8154813	;	8154813	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8154814	;	8155432	;	619	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8155433	;	8155433	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8155434	;	8156245	;	812	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8156246	;	8156246	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8156247	;	8156366	;	120	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8156367	;	8156367	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8156368	;	8156887	;	520	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8156888	;	8156888	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8156889	;	8157045	;	157	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8157046	;	8157046	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8157047	;	8158007	;	961	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8158008	;	8158008	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8158009	;	8159732	;	1724	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8159733	;	8159733	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8159734	;	8159812	;	79	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8159813	;	8159813	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8159814	;	8159842	;	29	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8159843	;	8159843	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8159844	;	8159876	;	33	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8159877	;	8159877	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8159878	;	8160041	;	164	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8160042	;	8160042	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8160043	;	8160348	;	306	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8160349	;	8160349	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8160350	;	8161601	;	1252	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8161602	;	8161602	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8161603	;	8162251	;	649	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8162252	;	8162252	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8162253	;	8162887	;	635	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8162888	;	8162888	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8162889	;	8163300	;	412	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8163301	;	8163301	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8163302	;	8163305	;	4	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8163306	;	8163306	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8163307	;	8163471	;	165	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8163472	;	8163472	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8163473	;	8163679	;	207	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8163680	;	8163680	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8163681	;	8165839	;	2159	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8165840	;	8165840	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8165841	;	8167382	;	1542	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8167383	;	8167383	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8167384	;	8167395	;	12	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8167396	;	8167396	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8167397	;	8167799	;	403	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8167800	;	8167800	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8167801	;	8168155	;	355	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8168156	;	8168156	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8168157	;	8168443	;	287	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8168444	;	8168444	;	1	;	ООО "Т2 Мобайл"	;	Челябинская обл.
904	;	8168445	;	8168868	;	424	;	ООО "Т2 Мобайл"	;	Челябинская обл.
